Order Date,Year,Month,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Customer Name,Segment
2017-02-17,2017,2,Central,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",175.44,6,0.2,52.632,0.3,Cyra Reiten,Home Office
2017-02-17,2017,2,Central,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336,4,0.2,-87.6672,-0.19999999999999998,Cyra Reiten,Home Office
2017-12-08,2017,12,East,Furniture,Chairs,Global Deluxe Steno Chair,215.544,4,0.3,-58.5048,-0.2714285714285714,Emily Grady,Consumer
2017-11-18,2017,11,Central,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",55.584,6,0.2,20.844,0.375,Russell D'Ascenzo,Consumer
2017-11-18,2017,11,Central,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,127.386,2,0.3,-25.4772,-0.2,Russell D'Ascenzo,Consumer
2016-12-01,2016,12,Central,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",248.43,5,0.3,-17.745,-0.07142857142857142,John Murray,Consumer
2016-12-01,2016,12,Central,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,11.648,4,0.8,-30.8672,-2.65,John Murray,Consumer
2016-12-01,2016,12,Central,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.246,2,0.3,-1.2178,-0.014285714285714287,John Murray,Consumer
2017-10-03,2017,10,Central,Office Supplies,Art,Colorific Watercolor Pencils,20.64,5,0.2,2.322,0.1125,Laurel Workman,Corporate
2017-08-29,2017,8,West,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02,3,0.0,41.4456,0.27999999999999997,Rick Wilson,Corporate
2017-11-24,2017,11,Central,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,0.0,7.9896,0.24000000000000002,Brooke Gillingham,Corporate
2017-06-30,2017,6,West,Office Supplies,Paper,Xerox 1919,204.95,5,0.0,100.4255,0.49000000000000005,Thomas Thornton,Consumer
2017-07-22,2017,7,Central,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,526.344,4,0.3,-75.192,-0.14285714285714282,Eric Barreto,Consumer
2016-11-11,2016,11,West,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096,0.25999999999999995,Liz Pelletier,Consumer
2016-11-11,2016,11,West,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,3,0.2,0.0,0.0,Liz Pelletier,Consumer
2016-11-11,2016,11,West,Office Supplies,Binders,Avery Poly Binder Pockets,31.504,11,0.2,11.0264,0.35000000000000003,Liz Pelletier,Consumer
2014-12-09,2014,12,East,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,30.672,3,0.2,9.585,0.3125,Frank Preis,Consumer
2014-12-09,2014,12,East,Technology,Copiers,Canon PC940 Copier,1079.976,4,0.4,125.9972,0.11666666666666665,Frank Preis,Consumer
2017-09-07,2017,9,West,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,0.2,-28.2744,-0.175,Joseph Airdo,Consumer
2015-02-06,2015,2,Central,Office Supplies,Binders,UniKeep View Case Binders,2.934,3,0.8,-4.9878,-1.7,Trudy Schmidt,Consumer
2015-02-06,2015,2,Central,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.528,2,0.2,4.4004,0.23750000000000004,Trudy Schmidt,Consumer
2015-02-06,2015,2,Central,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",670.752,3,0.2,-125.766,-0.18750000000000003,Trudy Schmidt,Consumer
2017-08-26,2017,8,Central,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,5,0.6,-43.848,-0.675,Darren Powers,Consumer
2014-07-20,2014,7,West,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,2,0.0,15.0984,0.36000000000000004,Jonathan Doherty,Corporate
2014-07-20,2014,7,West,Office Supplies,Paper,Xerox 1965,11.96,2,0.0,5.8604,0.49,Jonathan Doherty,Corporate
2014-07-20,2014,7,West,Office Supplies,Art,Newell 348,13.12,4,0.0,3.8048,0.29000000000000004,Jonathan Doherty,Corporate
2014-07-20,2014,7,West,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,0.0,160.623,0.3,Jonathan Doherty,Corporate
2015-10-08,2015,10,Central,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",72.78,3,0.6,-70.9605,-0.975,Gene Hale,Corporate
2015-02-16,2015,2,West,Office Supplies,Paper,Xerox 1881,36.84,3,0.0,17.3148,0.47000000000000003,Rob Dowd,Consumer
2015-02-16,2015,2,West,Office Supplies,Labels,Avery 485,87.71,7,0.0,41.2237,0.47000000000000003,Rob Dowd,Consumer
2016-08-12,2016,8,South,Furniture,Tables,BPI Conference Tables,562.2925,7,0.45,-255.5875,-0.45454545454545453,Cindy Schnelling,Corporate
2014-11-09,2014,11,East,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",56.52,9,0.0,21.4776,0.37999999999999995,Benjamin Farhat,Home Office
2016-07-18,2016,7,East,Office Supplies,Art,Newell 326,11.264,8,0.2,1.2672,0.11250000000000002,Neil Knudson,Home Office
2016-07-18,2016,7,East,Office Supplies,Storage,Steel Personal Filing/Posting Tote,284.08,10,0.2,24.857,0.08750000000000001,Neil Knudson,Home Office
2016-07-18,2016,7,East,Office Supplies,Paper,Xerox 196,18.496,4,0.2,6.7048,0.3625,Neil Knudson,Home Office
2016-02-05,2016,2,West,Office Supplies,Labels,Avery 508,14.73,3,0.0,7.2177,0.49,Annie Zypern,Consumer
2016-02-05,2016,2,West,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54,3,0.0,50.3658,0.27,Annie Zypern,Consumer
2016-02-05,2016,2,West,Furniture,Tables,Chromcraft Round Conference Tables,557.728,4,0.2,6.9716,0.0125,Annie Zypern,Consumer
2016-02-05,2016,2,West,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,159.968,4,0.2,-31.9936,-0.2,Annie Zypern,Consumer
2014-06-20,2014,6,Central,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,471.9,6,0.0,155.727,0.33,Corey-Lock,Consumer
2014-06-20,2014,6,Central,Office Supplies,Art,Nontoxic Chalk,3.52,2,0.0,1.6896,0.48,Corey-Lock,Consumer
2017-06-09,2017,6,South,Office Supplies,Paper,Easy-staple paper,49.12,4,0.0,23.0864,0.47000000000000003,Anna Gayman,Consumer
2016-12-27,2016,12,West,Office Supplies,Labels,Avery File Folder Labels,20.16,7,0.0,9.8784,0.48999999999999994,Eugene Moren,Home Office
2014-01-26,2014,1,Central,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,10.68,2,0.0,5.0196,0.47,Carol Adams,Corporate
2014-01-26,2014,1,Central,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0.0,39.7488,0.28,Carol Adams,Corporate
2017-03-23,2017,3,West,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32.48,2,0.0,4.872,0.15000000000000002,Raymond Buch,Consumer
2017-03-23,2017,3,West,Office Supplies,Paper,Xerox 1898,20.04,3,0.0,9.6192,0.48,Raymond Buch,Consumer
2017-03-23,2017,3,West,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,13999.96,4,0.0,6719.9808,0.48000000000000004,Raymond Buch,Consumer
2017-03-20,2017,3,East,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238.0,2,0.0,38.08,0.16,Roger Demir,Consumer
2017-03-20,2017,3,East,Office Supplies,Paper,Xerox 1988,61.96,2,0.0,27.882,0.45,Roger Demir,Consumer
2016-10-04,2016,10,East,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239.372,2,0.3,-23.9372,-0.09999999999999999,Melanie Seite,Consumer
2016-11-18,2016,11,West,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,595.0,5,0.0,95.2,0.16,Patrick Gardner,Consumer
2017-12-26,2017,12,Central,Office Supplies,Paper,Xerox 1959,16.032,3,0.2,5.6112,0.35000000000000003,Karen Bern,Corporate
2016-03-09,2016,3,East,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,5,0.0,87.89,0.44,Rick Bensley,Home Office
2016-02-16,2016,2,East,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,227.96,2,0.0,36.4736,0.15999999999999998,John Dryer,Consumer
2015-09-28,2015,9,East,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",293.52,6,0.0,76.3152,0.26,Jennifer Jackson,Consumer
2015-09-28,2015,9,East,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2,0.0,89.3142,0.29,Jennifer Jackson,Consumer
2015-11-02,2015,11,West,Furniture,Furnishings,Contemporary Wood/Metal Frame,96.96,6,0.0,33.936,0.35000000000000003,Liz Thompson,Consumer
2015-11-02,2015,11,West,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,117.488,7,0.2,41.1208,0.35000000000000003,Liz Thompson,Consumer
2015-11-02,2015,11,West,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,3,0.2,4.1832,0.35000000000000003,Liz Thompson,Consumer
2015-11-02,2015,11,West,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,512.499,3,0.15,-30.147,-0.0588235294117647,Liz Thompson,Consumer
2016-07-31,2016,7,West,Furniture,Tables,Laminate Occasional Tables,863.128,7,0.2,-32.3673,-0.0375,Anna Häberlin,Corporate
2017-11-06,2017,11,West,Furniture,Tables,Hon 5100 Series Wood Tables,2036.86,7,0.0,366.6348,0.18,Adam Bellavance,Home Office
2017-11-06,2017,11,West,Furniture,Chairs,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,449.568,2,0.2,-73.0548,-0.1625,Adam Bellavance,Home Office
2017-11-06,2017,11,West,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,108.96,3,0.0,32.688,0.30000000000000004,Adam Bellavance,Home Office
2016-02-14,2016,2,South,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,264.18,7,0.0,68.6868,0.26,Fred McMath,Consumer
2014-07-09,2014,7,West,Office Supplies,Labels,Avery 49,2.88,1,0.0,1.4112,0.49000000000000005,Gary Hansen,Home Office
2014-07-09,2014,7,West,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,6,0.2,14.1426,0.33749999999999997,Gary Hansen,Home Office
2014-07-09,2014,7,West,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",23.92,4,0.0,4.0664,0.16999999999999998,Gary Hansen,Home Office
2016-01-30,2016,1,Central,Office Supplies,Paper,Xerox 1943,156.512,4,0.2,52.8228,0.3375,Harold Engle,Corporate
2016-09-22,2016,9,East,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",128.34,6,0.0,37.2186,0.29000000000000004,Sam Zeldin,Home Office
2017-12-22,2017,12,West,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,474.95,5,0.0,142.485,0.30000000000000004,Chad McGuire,Consumer
2016-09-02,2016,9,West,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2,0.0,449.991,0.44999999999999996,Toby Gnade,Consumer
2015-08-02,2015,8,West,Furniture,Tables,Balt Split Level Computer Training Table,277.5,4,0.5,-188.7,-0.6799999999999999,Darren Koutras,Consumer
2015-11-21,2015,11,East,Furniture,Tables,"Bevis Oval Conference Table, Walnut",1252.704,8,0.4,-480.2032,-0.38333333333333336,Shahid Shariari,Consumer
2015-11-21,2015,11,East,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",110.97,5,0.4,-24.0435,-0.21666666666666667,Shahid Shariari,Consumer
2017-05-18,2017,5,Central,Furniture,Furnishings,Flat Face Poster Frame,22.608,3,0.6,-10.1736,-0.45,Brendan Murry,Corporate
2017-05-18,2017,5,Central,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1.892,1,0.6,-0.9933,-0.525,Brendan Murry,Corporate
2017-07-23,2017,7,Central,Office Supplies,Paper,Xerox 1909,63.312,3,0.2,20.5764,0.325,Maribeth Yedwab,Corporate
2015-09-13,2015,9,Central,Office Supplies,Envelopes,Staple envelope,7.824,1,0.2,2.934,0.37500000000000006,Arthur Gainer,Consumer
2015-09-13,2015,9,Central,Furniture,Chairs,"Global Value Steno Chair, Gray",170.072,4,0.3,-12.148,-0.07142857142857142,Arthur Gainer,Consumer
2016-12-10,2016,12,East,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",62.82,9,0.0,29.5254,0.47000000000000003,Bart Watters,Corporate
2015-10-02,2015,10,East,Office Supplies,Paper,Xerox 202,19.44,3,0.0,9.3312,0.48000000000000004,Sheri Gordon,Consumer
2015-10-02,2015,10,East,Office Supplies,Binders,GBC Plastic Binding Combs,7.38,1,0.0,3.6162,0.49,Sheri Gordon,Consumer
2017-11-17,2017,11,East,Office Supplies,Paper,Xerox 1905,38.88,6,0.0,18.6624,0.48000000000000004,Christopher Conant,Consumer
2017-11-17,2017,11,East,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,0.0,76.9816,0.41000000000000003,Christopher Conant,Consumer
2015-11-30,2015,11,South,Office Supplies,Binders,Avery Durable Binders,6.048,7,0.7,-4.2336,-0.7,Lena Radford,Consumer
2015-11-30,2015,11,South,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,98.352,3,0.2,9.8352,0.1,Lena Radford,Consumer
2015-11-30,2015,11,South,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,335.744,2,0.2,25.1808,0.075,Lena Radford,Consumer
2015-12-06,2015,12,West,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,8.96,2,0.0,4.3904,0.48999999999999994,David Bremer,Corporate
2017-09-05,2017,9,South,Technology,Accessories,Maxell LTO Ultrium - 800 GB,89.568,4,0.2,-1.1196,-0.012499999999999999,Liz Preis,Consumer
2017-09-05,2017,9,South,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,71.96,5,0.2,7.196,0.1,Liz Preis,Consumer
2017-09-05,2017,9,South,Office Supplies,Paper,Xerox 220,15.552,3,0.2,5.4432,0.35000000000000003,Liz Preis,Consumer
2017-04-24,2017,4,Central,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",10.43,5,0.8,-18.2525,-1.7500000000000002,Art Ferguson,Consumer
2017-04-24,2017,4,Central,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,1,0.2,-18.196,-0.25,Art Ferguson,Consumer
2015-11-08,2015,11,East,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,5,0.0,16.7875,0.25,Keith Dawkins,Corporate
2015-11-08,2015,11,East,Technology,Phones,Mitel MiVoice 5330e IP Phone,549.98,2,0.0,142.9948,0.26,Keith Dawkins,Corporate
2015-11-08,2015,11,East,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,11.82,3,0.0,4.728,0.39999999999999997,Keith Dawkins,Corporate
2015-11-08,2015,11,East,Technology,Machines,Zebra ZM400 Thermal Label Printer,4643.8,4,0.0,2229.024,0.48,Keith Dawkins,Corporate
2015-11-08,2015,11,East,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,577.764,2,0.1,115.5528,0.2,Keith Dawkins,Corporate
2015-04-26,2015,4,South,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,191.5155,1,0.45,-76.6062,-0.4,Sue Ann Reed,Consumer
2015-04-26,2015,4,South,Office Supplies,Art,Crayola Colored Pencils,2.624,1,0.2,0.4264,0.1625,Sue Ann Reed,Consumer
2015-09-20,2015,9,South,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,6,0.7,-913.176,-0.6666666666666667,Barry Gonzalez,Consumer
2015-09-20,2015,9,South,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",294.368,4,0.2,-58.8736,-0.2,Barry Gonzalez,Consumer
2017-09-07,2017,9,South,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,81.568,2,0.2,7.1372,0.08750000000000001,Dario Medina,Corporate
2016-11-07,2016,11,Central,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",44.46,5,0.6,-17.784,-0.39999999999999997,Michael Chen,Consumer
2016-11-07,2016,11,Central,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",314.088,3,0.2,19.6305,0.0625,Michael Chen,Consumer
2015-09-25,2015,9,South,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",6.336,4,0.7,-4.6464,-0.7333333333333333,Marina Lichtenstein,Corporate
2015-09-25,2015,9,South,Office Supplies,Paper,Advantus Motivational Note Cards,10.48,1,0.2,3.799,0.3625,Marina Lichtenstein,Corporate
2015-09-25,2015,9,South,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,2.469,1,0.7,-1.8106,-0.7333333333333334,Marina Lichtenstein,Corporate
2015-09-25,2015,9,South,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,3.264,2,0.7,-2.2848,-0.7000000000000001,Marina Lichtenstein,Corporate
2014-10-03,2014,10,Central,Office Supplies,Fasteners,Colored Push Pins,4.344,3,0.2,0.8688,0.19999999999999998,Russell D'Ascenzo,Consumer
2014-10-03,2014,10,Central,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,31.776,3,0.6,-19.0656,-0.6,Russell D'Ascenzo,Consumer
2014-10-03,2014,10,Central,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,4.928,2,0.2,1.7248,0.35000000000000003,Russell D'Ascenzo,Consumer
2014-10-03,2014,10,Central,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396,-1.7,Russell D'Ascenzo,Consumer
2014-10-03,2014,10,Central,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,15.072,4,0.2,-3.768,-0.25,Russell D'Ascenzo,Consumer
2014-02-18,2014,2,Central,Office Supplies,Storage,Akro Stacking Bins,12.624,2,0.2,-2.5248,-0.19999999999999998,Aaron Bergman,Consumer
2016-06-12,2016,6,West,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",185.88,6,0.0,83.646,0.45,Erin Ashbrook,Corporate
2016-06-12,2016,6,West,Office Supplies,Paper,Xerox 228,12.96,2,0.0,6.2208,0.4799999999999999,Erin Ashbrook,Corporate
2017-11-01,2017,11,East,Office Supplies,Paper,Xerox 1939,189.7,10,0.0,91.056,0.48000000000000004,Sandra Flanagan,Consumer
2017-11-01,2017,11,East,Office Supplies,Paper,Xerox 1893,40.99,1,0.0,20.0851,0.49,Sandra Flanagan,Consumer
2016-04-04,2016,4,East,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",82.64,2,0.0,7.4376,0.09,Becky Castell,Home Office
2016-04-04,2016,4,East,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",31.02,2,0.0,8.0652,0.26,Becky Castell,Home Office
2016-04-04,2016,4,East,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,0.0,37.7874,0.42,Becky Castell,Home Office
2016-06-30,2016,6,South,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,3,0.0,9.7119,0.27,Philip Fox,Consumer
2016-06-30,2016,6,South,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86,7,0.0,291.3778,0.23,Philip Fox,Consumer
2014-09-22,2014,9,West,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169.45,5,0.0,42.3625,0.25,Sanjit Engle,Consumer
2014-09-22,2014,9,West,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2,0.0,0.4068,0.01,Sanjit Engle,Consumer
2017-05-01,2017,5,South,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,3.328,2,0.2,0.416,0.125,Caroline Jumper,Consumer
2017-05-01,2017,5,South,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.262,4,0.45,-458.1468,-0.4909090909090909,Caroline Jumper,Consumer
2017-05-01,2017,5,South,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.2,0.0,0.0,Caroline Jumper,Consumer
2017-10-20,2017,10,South,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,2,0.2,-0.7748,-0.1625,Pete Takahito,Consumer
2017-10-20,2017,10,South,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",6.672,1,0.2,2.502,0.375,Pete Takahito,Consumer
2017-10-20,2017,10,South,Office Supplies,Art,Prang Drawing Pencil Set,4.448,2,0.2,1.112,0.25,Pete Takahito,Consumer
2017-10-20,2017,10,South,Furniture,Furnishings,DAX Wood Document Frame.,43.936,4,0.2,6.0412,0.1375,Pete Takahito,Consumer
2014-09-01,2014,9,East,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,23.744,2,0.2,8.3104,0.35,Lena Hernandez,Consumer
2014-09-01,2014,9,East,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,357.0,3,0.0,57.12,0.16,Lena Hernandez,Consumer
2014-08-12,2014,8,West,Technology,Phones,BlackBerry Q10,806.336,8,0.2,50.396,0.0625,Ben Wallace,Consumer
2014-08-12,2014,8,West,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",85.44,3,0.0,31.6128,0.37,Ben Wallace,Consumer
2014-08-19,2014,8,South,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0.0,10.3473,0.03,Bill Shonely,Corporate
2015-05-10,2015,5,Central,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,70.97,5,0.8,-191.619,-2.7,Dennis Pardue,Home Office
2015-05-10,2015,5,Central,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,36.784,2,0.2,3.6784,0.1,Dennis Pardue,Home Office
2016-05-10,2016,5,East,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,743.988,2,0.4,-123.998,-0.16666666666666666,Christopher Schild,Home Office
2015-03-05,2015,3,Central,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",11.212,2,0.8,-16.818,-1.5000000000000002,Maribeth Schnelling,Consumer
2015-03-05,2015,3,Central,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,2,0.6,-1.8848,-0.4,Maribeth Schnelling,Consumer
2015-03-05,2015,3,Central,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,180.98,5,0.8,-470.548,-2.6,Maribeth Schnelling,Consumer
2015-03-05,2015,3,Central,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,2,0.2,6.0416,0.1,Maribeth Schnelling,Consumer
